Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
5/2/2015 20:00,NON-CRIMINAL,LOST PROPERTY,Saturday,CENTRAL,NONE,GEARY ST / POWELL ST,-122.408231,37.78735949
5/2/2015 19:58,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,SOUTHERN,ARREST_BOOKED,HOWARD ST / HAWTHORNE ST,-122.3993744,37.78589831
5/2/2015 19:50,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Saturday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
5/2/2015 19:45,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Saturday,NORTHERN,NONE,GOUGH ST / TURK ST,-122.4239188,37.78153381
5/2/2015 19:40,FRAUD,CREDIT CARD_THEFT BY USE OF,Saturday,TENDERLOIN,NONE,200 Block of MASON ST,-122.4095237,37.7857603
5/2/2015 19:40,FRAUD,DEFRAUDING AN INNKEEPER,Saturday,TENDERLOIN,NONE,200 Block of MASON ST,-122.4095237,37.7857603
5/2/2015 19:30,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,SOUTHERN,NONE,800 Block of MARKET ST,-122.406521,37.78506294
5/2/2015 19:30,FRAUD,CREDIT CARD_THEFT BY USE OF,Saturday,SOUTHERN,NONE,800 Block of MARKET ST,-122.406521,37.78506294
5/2/2015 19:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,INGLESIDE,NONE,BOSWORTH ST / DIAMOND ST,-122.4341458,37.73355061
5/2/2015 19:28,VANDALISM,MALICIOUS MISCHIEF_VANDALISM OF VEHICLES,Saturday,BAYVIEW,ARREST_BOOKED,7TH ST / HOOPER ST,-122.3981821,37.7690433
5/2/2015 19:25,BURGLARY,BURGLARY_UNLAWFUL ENTRY,Saturday,INGLESIDE,NONE,3300 Block of MISSION ST,-122.4216445,37.74299701
5/2/2015 19:19,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,MISSION,NONE,1700 Block of BRYANT ST,-122.410493,37.76494136
5/2/2015 19:15,OTHER OFFENSES,PERMIT VIOLATION_POLICE (GENERAL),Saturday,SOUTHERN,ARREST_BOOKED,3RD ST / BRANNAN ST,-122.3943045,37.78009053
5/2/2015 19:15,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,SOUTHERN,ARREST_BOOKED,3RD ST / BRANNAN ST,-122.3943045,37.78009053
5/2/2015 19:10,ASSAULT,THREATS AGAINST LIFE,Saturday,MISSION,ARREST_BOOKED,500 Block of VALENCIA ST,-122.4218765,37.76408889
5/2/2015 19:10,BURGLARY,BURGLARY OF STORE_UNLAWFUL ENTRY,Saturday,INGLESIDE,NONE,4900 Block of MISSION ST,-122.4386951,37.71969203
5/2/2015 19:10,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Saturday,SOUTHERN,NONE,MISSION ST / 6TH ST,-122.4087106,37.78097067
5/2/2015 19:10,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,SOUTHERN,NONE,MISSION ST / 6TH ST,-122.4087106,37.78097067
5/2/2015 19:06,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,CENTRAL,ARREST_BOOKED,300 Block of JEFFERSON ST,-122.4182707,37.80785198
5/2/2015 19:04,ASSAULT,BATTERY_FORMER SPOUSE OR DATING RELATIONSHIP,Saturday,TENDERLOIN,NONE,0 Block of TURK ST,-122.4098537,37.78338624
5/2/2015 19:00,MISSING PERSON,MISSING JUVENILE,Saturday,TARAVAL,NONE,0 Block of FUENTE AV,-122.4779934,37.71938385
5/2/2015 19:00,MISSING PERSON,FOUND PERSON,Saturday,TARAVAL,NONE,0 Block of FUENTE AV,-122.4779934,37.71938385
5/2/2015 19:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,PARK,NONE,1300 Block of HAIGHT ST,-122.4445243,37.77037043
5/2/2015 19:00,NON-CRIMINAL,LOST PROPERTY,Saturday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
5/2/2015 19:00,MISSING PERSON,MISSING ADULT,Saturday,TARAVAL,NONE,0 Block of HARDING RD,-122.4977043,37.72473844
5/2/2015 19:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,700 Block of FOLSOM ST,-122.3997246,37.78323518
5/2/2015 19:00,WARRANTS,ENROUTE TO ADULT AUTHORITY,Saturday,SOUTHERN,NONE,700 Block of FOLSOM ST,-122.3997246,37.78323518
5/2/2015 19:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,NORTHERN,NONE,1300 Block of BUSH ST,-122.4195082,37.78885654
5/2/2015 19:00,BURGLARY,BURGLARY OF WAREHOUSE_FORCIBLE ENTRY,Saturday,BAYVIEW,NONE,1100 Block of REVERE AV,-122.3815285,37.72683481
5/2/2015 19:00,STOLEN PROPERTY,STOLEN PROPERTY_POSSESSION WITH KNOWLEDGE_RECEIVING,Saturday,RICHMOND,ARREST_BOOKED,7TH AV / CLEMENT ST,-122.4654936,37.78288901
5/2/2015 19:00,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,RICHMOND,ARREST_BOOKED,7TH AV / CLEMENT ST,-122.4654936,37.78288901
5/2/2015 19:00,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Saturday,RICHMOND,ARREST_BOOKED,7TH AV / CLEMENT ST,-122.4654936,37.78288901
5/2/2015 19:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,RICHMOND,ARREST_BOOKED,7TH AV / CLEMENT ST,-122.4654936,37.78288901
5/2/2015 19:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / HOWARD ST,-122.3910043,37.79251827
5/2/2015 18:59,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Saturday,SOUTHERN,ARREST_BOOKED,2ND ST / KING ST,-122.3895953,37.7798612
5/2/2015 18:45,NON-CRIMINAL,AIDED CASE_MENTAL DISTURBED,Saturday,NORTHERN,NONE,1800 Block of LOMBARD ST,-122.4319777,37.80047908
5/2/2015 18:45,ASSAULT,BATTERY,Saturday,RICHMOND,ARREST_BOOKED,700 Block of LA PLAYA ST,-122.5100325,37.77417865
5/2/2015 18:45,BURGLARY,BURGLARY OF APARTMENT HOUSE_UNLAWFUL ENTRY,Saturday,CENTRAL,ARREST_BOOKED,1300 Block of SACRAMENTO ST,-122.4150025,37.79230773
5/2/2015 18:45,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,CENTRAL,ARREST_BOOKED,1300 Block of SACRAMENTO ST,-122.4150025,37.79230773
5/2/2015 18:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,NORTHERN,NONE,3500 Block of FILLMORE ST,-122.4366425,37.80170879
5/2/2015 18:40,OTHER OFFENSES,RESISTING ARREST,Saturday,CENTRAL,ARREST_BOOKED,1200 Block of HYDE ST,-122.4175556,37.79213905
5/2/2015 18:40,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Saturday,CENTRAL,ARREST_BOOKED,1200 Block of HYDE ST,-122.4175556,37.79213905
5/2/2015 18:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,TARAVAL,NONE,1700 Block of 37TH AV,-122.4958964,37.75429974
5/2/2015 18:30,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,INGLESIDE,NONE,300 Block of VALDEZ AV,-122.4567574,37.73320101
5/2/2015 18:30,OTHER OFFENSES,PERMIT VIOLATION_POLICE (GENERAL),Saturday,SOUTHERN,ARREST_BOOKED,3RD ST / KING ST,-122.3918456,37.77812478
5/2/2015 18:30,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Saturday,SOUTHERN,ARREST_BOOKED,3RD ST / KING ST,-122.3918456,37.77812478
5/2/2015 18:30,VEHICLE THEFT,STOLEN TRUCK,Saturday,MISSION,NONE,18TH ST / DOLORES ST,-122.4260796,37.76142678
5/2/2015 18:27,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,SOUTHERN,ARREST_CITED,1000 Block of MARKET ST,-122.4110714,37.78175113
5/2/2015 18:25,WEAPON LAWS,FIREARM_LOADED_IN VEHICLE_POSSESSION OR USE,Saturday,BAYVIEW,ARREST_BOOKED,KEITH ST / OAKDALE AV,-122.3866194,37.73246706
5/2/2015 18:25,WEAPON LAWS,POSS OF LOADED FIREARM,Saturday,BAYVIEW,ARREST_BOOKED,KEITH ST / OAKDALE AV,-122.3866194,37.73246706
5/2/2015 18:25,SECONDARY CODES,GANG ACTIVITY,Saturday,BAYVIEW,ARREST_BOOKED,KEITH ST / OAKDALE AV,-122.3866194,37.73246706
5/2/2015 18:24,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS,Saturday,BAYVIEW,NONE,SHAFTER AV / INGALLS ST,-122.3851225,37.72785972
5/2/2015 18:19,NON-CRIMINAL,AIDED CASE_MENTAL DISTURBED,Saturday,SOUTHERN,NONE,100 Block of 6TH ST,-122.4084666,37.78070083
5/2/2015 18:15,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,NORTHERN,NONE,2900 Block of LAGUNA ST,-122.4305865,37.7981999
5/2/2015 18:15,ASSAULT,BATTERY_FORMER SPOUSE OR DATING RELATIONSHIP,Saturday,NORTHERN,NONE,2900 Block of LAGUNA ST,-122.4305865,37.7981999
5/2/2015 18:00,SEX OFFENSES FORCIBLE,SEXUAL BATTERY,Saturday,CENTRAL,NONE,500 Block of BUSH ST,-122.4059632,37.79057167
5/2/2015 18:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,PARK,NONE,100 Block of ALMA ST,-122.4501785,37.76316025
5/2/2015 18:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.3977132,37.77746967
5/2/2015 18:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,MISSION,NONE,4000 Block of CESAR CHAVEZ ST,-122.4303893,37.74744327
5/2/2015 18:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,NORTHERN,NONE,LARCH ST / VANNESS AV,-122.4207335,37.7824263
5/2/2015 18:00,FRAUD,CREDIT CARD_THEFT BY USE OF,Saturday,CENTRAL,NONE,JONES ST / BEACH ST,-122.4172651,37.80707305
5/2/2015 18:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,CENTRAL,NONE,JONES ST / BEACH ST,-122.4172651,37.80707305
5/2/2015 17:45,VEHICLE THEFT,STOLEN TRUCK,Saturday,MISSION,NONE,1500 Block of BRYANT ST,-122.4106001,37.76753256
5/2/2015 17:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
5/2/2015 17:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,SOUTHERN,NONE,MARKET ST / 5TH ST,-122.4080683,37.78399168
5/2/2015 17:25,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,TENDERLOIN,NONE,0 Block of STOCKTON ST,-122.4062129,37.78603716
5/2/2015 17:15,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Saturday,MISSION,ARREST_BOOKED,2400 Block of MARKET ST,-122.4357738,37.76245918
5/2/2015 17:15,ASSAULT,THREATS AGAINST LIFE,Saturday,MISSION,ARREST_BOOKED,2400 Block of MARKET ST,-122.4357738,37.76245918
5/2/2015 17:14,NON-CRIMINAL,AIDED CASE_MENTAL DISTURBED,Saturday,TENDERLOIN,NONE,GEARY ST / POWELL ST,-122.408231,37.78735949
5/2/2015 17:10,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,SOUTHERN,NONE,1100 Block of MARKET ST,-122.4135641,37.77951403
5/2/2015 17:07,NON-CRIMINAL,STAY AWAY OR COURT ORDER_NON-DV RELATED,Saturday,MISSION,ARREST_BOOKED,24TH ST / OSAGE ST,-122.4190181,37.75220516
5/2/2015 17:07,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW,Saturday,MISSION,ARREST_BOOKED,24TH ST / OSAGE ST,-122.4190181,37.75220516
5/2/2015 17:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707
5/2/2015 17:00,BURGLARY,BURGLARY_FORCIBLE ENTRY,Saturday,SOUTHERN,NONE,600 Block of MARKET ST,-122.4030709,37.78778674
5/2/2015 17:00,VANDALISM,MALICIOUS MISCHIEF_VANDALISM,Saturday,SOUTHERN,NONE,1100 Block of MISSION ST,-122.4117238,37.77866744
5/2/2015 17:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,TARAVAL,NONE,1900 Block of 41ST AV,-122.4999173,37.75038221
5/2/2015 17:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,TENDERLOIN,NONE,EDDY ST / TAYLOR ST,-122.4109552,37.78413995
5/2/2015 17:00,NON-CRIMINAL,AIDED CASE,Saturday,TENDERLOIN,NONE,EDDY ST / TAYLOR ST,-122.4109552,37.78413995
5/2/2015 17:00,VANDALISM,MALICIOUS MISCHIEF_VANDALISM OF VEHICLES,Saturday,CENTRAL,NONE,JONES ST / JACKSON ST,-122.4148276,37.79498783
5/2/2015 16:56,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Saturday,BAYVIEW,ARREST_BOOKED,25TH ST / ILLINOIS ST,-122.3868128,37.75289
5/2/2015 16:55,NON-CRIMINAL,AIDED CASE,Saturday,INGLESIDE,NONE,1500 Block of CAYUGA AV,-122.4464356,37.71666404
5/2/2015 16:50,NON-CRIMINAL,LOST PROPERTY,Saturday,TARAVAL,NONE,3200 Block of 20TH AV,-122.4756475,37.72852806
5/2/2015 16:47,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Saturday,SOUTHERN,ARREST_BOOKED,3RD ST / SOUTHPARK AV,-122.3950676,37.78070181
5/2/2015 16:47,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Saturday,SOUTHERN,ARREST_BOOKED,3RD ST / SOUTHPARK AV,-122.3950676,37.78070181
5/2/2015 16:45,OTHER OFFENSES,FALSE EVIDENCE OF VEHICLE REGISTRATION,Saturday,BAYVIEW,NONE,1500 Block of JENNINGS ST,-122.3855192,37.73044071
5/2/2015 16:40,NON-CRIMINAL,AIDED CASE_MENTAL DISTURBED,Saturday,INGLESIDE,NONE,300 Block of ORDWAY ST,-122.4040372,37.71948295
5/2/2015 16:20,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,RICHMOND,NONE,1800 Block of CABRILLO ST,-122.4784422,37.77465024
5/2/2015 16:10,DISORDERLY CONDUCT,DISTURBING THE PEACE_COMMOTION,Saturday,MISSION,NONE,24TH ST / MISSION ST,-122.4184482,37.75223917
5/2/2015 16:09,TRESPASS,TRESPASSING,Saturday,MISSION,NONE,300 Block of SHOTWELL ST,-122.4160822,37.76282327
5/2/2015 16:08,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,SOUTHERN,NONE,800 Block of MARKET ST,-122.4066906,37.78520719
5/2/2015 16:05,OTHER OFFENSES,PERMIT VIOLATION_POLICE (GENERAL),Saturday,SOUTHERN,ARREST_BOOKED,2ND ST / TOWNSEND ST,-122.3905314,37.78060708
5/2/2015 16:05,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Saturday,SOUTHERN,ARREST_BOOKED,2ND ST / TOWNSEND ST,-122.3905314,37.78060708
5/2/2015 16:01,NON-CRIMINAL,AIDED CASE,Saturday,BAYVIEW,NONE,2300 Block of SAN BRUNO AV,-122.4058214,37.73267812
5/2/2015 16:01,MISSING PERSON,FOUND PERSON,Saturday,BAYVIEW,NONE,2300 Block of SAN BRUNO AV,-122.4058214,37.73267812
5/2/2015 16:00,NON-CRIMINAL,LOST PROPERTY,Saturday,BAYVIEW,NONE,1100 Block of CARROLL AV,-122.3849262,37.7202786
5/2/2015 16:00,BURGLARY,BURGLARY OF RESIDENCE_UNLAWFUL ENTRY,Saturday,CENTRAL,NONE,700 Block of PINE ST,-122.4085075,37.79109268
5/2/2015 16:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,CENTRAL,NONE,700 Block of PINE ST,-122.4085075,37.79109268
5/2/2015 16:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,TARAVAL,NONE,0 Block of HARDING RD,-122.4977043,37.72473844
5/2/2015 16:00,NON-CRIMINAL,FOUND PROPERTY,Saturday,RICHMOND,NONE,GEARY BL / 6TH AV,-122.4642812,37.78101932
5/2/2015 16:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,NORTHERN,NONE,WEBSTER ST / PINE ST,-122.4320064,37.78815897
5/2/2015 15:45,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,MISSION,NONE,1100 Block of VALENCIA ST,-122.4209556,37.75447952
5/2/2015 15:43,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,MISSION,NONE,3800 Block of 24TH ST,-122.4279979,37.75172604
5/2/2015 15:40,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,PARK,NONE,MCALLISTER ST / DIVISADERO ST,-122.4383677,37.77779481
5/2/2015 15:30,ASSAULT,THREATS AGAINST LIFE,Saturday,BAYVIEW,NONE,6300 Block of 3RD ST,-122.3963262,37.72056287
5/2/2015 15:30,NON-CRIMINAL,FOUND PROPERTY,Saturday,CENTRAL,NONE,JONES ST / NORTHPOINT ST,-122.4170818,37.80614209
5/2/2015 15:30,LARCENY/THEFT,ATTEMPTED THEFT FROM UNLOCKED VEHICLE,Saturday,CENTRAL,NONE,JONES ST / NORTHPOINT ST,-122.4170818,37.80614209
5/2/2015 15:15,BURGLARY,BURGLARY_HOT PROWL_FORCIBLE ENTRY,Saturday,RICHMOND,NONE,500 Block of 18TH AV,-122.4771002,37.77755356
5/2/2015 15:15,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,TENDERLOIN,NONE,JONES ST / EDDY ST,-122.4125974,37.78393203
5/2/2015 15:12,LARCENY/THEFT,ATTEMPTED GRAND THEFT PURSESNATCH,Saturday,RICHMOND,NONE,CALIFORNIA ST / PRESIDIO AV,-122.4467938,37.78726197
5/2/2015 15:10,OTHER OFFENSES,FALSE FIRE ALARM,Saturday,CENTRAL,ARREST_BOOKED,500 Block of KEARNY ST,-122.4045861,37.79310171
5/2/2015 15:10,NON-CRIMINAL,AIDED CASE_MENTAL DISTURBED,Saturday,PARK,NONE,200 Block of WOODSIDE AV,-122.4542399,37.7459563
5/2/2015 15:00,BURGLARY,BURGLARY OF RESIDENCE_UNLAWFUL ENTRY,Saturday,RICHMOND,NONE,200 Block of 9TH AV,-122.4676263,37.78372069
5/2/2015 15:00,BURGLARY,BURGLARY_UNLAWFUL ENTRY,Saturday,MISSION,NONE,1300 Block of GUERRERO ST,-122.4227657,37.74954977
5/2/2015 15:00,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,MISSION,NONE,1300 Block of GUERRERO ST,-122.4227657,37.74954977
5/2/2015 14:50,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,SOUTHERN,ARREST_CITED,1000 Block of MARKET ST,-122.4110714,37.78175113
5/2/2015 14:45,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,BAYVIEW,NONE,100 Block of CHARTEROAK AV,-122.4045092,37.73470847
5/2/2015 14:45,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,BAYVIEW,NONE,100 Block of CHARTEROAK AV,-122.4045092,37.73470847
5/2/2015 14:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,INGLESIDE,NONE,LELAND AV / CORA ST,-122.4083333,37.71281465
5/2/2015 14:21,OTHER OFFENSES,DOG_STRAY OR VICIOUS,Saturday,TENDERLOIN,NONE,FULTON ST / HYDE ST,-122.4151278,37.77978707
5/2/2015 14:09,SEX OFFENSES FORCIBLE,SEXUAL BATTERY,Saturday,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935
5/2/2015 14:00,MISSING PERSON,FOUND PERSON,Saturday,INGLESIDE,NONE,400 Block of SUNRISE WY,-122.4164424,37.70977073
5/2/2015 14:00,MISSING PERSON,MISSING ADULT,Saturday,INGLESIDE,NONE,400 Block of SUNRISE WY,-122.4164424,37.70977073
5/2/2015 14:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,NORTHERN,NONE,1800 Block of PINE ST,-122.4262461,37.78883457
5/2/2015 14:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,SOUTHERN,NONE,1300 Block of MARKET ST,-122.4169911,37.77707419
5/2/2015 14:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
5/2/2015 14:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,MISSION,NONE,NOE ST / CESAR CHAVEZ ST,-122.4314767,37.74743348
5/2/2015 13:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,800 Block of FOLSOM ST,-122.4023437,37.78116668
5/2/2015 13:35,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,CENTRAL,NONE,THE EMBARCADERONORTH ST / GREEN ST,-122.398862,37.800781
5/2/2015 13:30,NON-CRIMINAL,FOUND PROPERTY,Saturday,SOUTHERN,NONE,800 Block of 3RD ST,-122.3914251,37.77787278
5/2/2015 13:30,SECONDARY CODES,ATM RELATED CRIME,Saturday,MISSION,NONE,2800 Block of MISSION ST,-122.418434,37.75141993
5/2/2015 13:30,VANDALISM,MALICIOUS MISCHIEF_VANDALISM,Saturday,MISSION,NONE,2800 Block of MISSION ST,-122.418434,37.75141993
5/2/2015 13:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,CENTRAL,NONE,GRANT AV / PINE ST,-122.4057448,37.79149808
5/2/2015 13:30,VEHICLE THEFT,STOLEN TRUCK,Saturday,MISSION,NONE,14TH ST / FOLSOM ST,-122.4156163,37.76853601
5/2/2015 13:25,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,TARAVAL,NONE,1500 Block of SLOAT BL,-122.489714,37.73394977
5/2/2015 13:20,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Saturday,SOUTHERN,ARREST_BOOKED,600 Block of TOWNSEND ST,-122.4028373,37.77096211
5/2/2015 13:20,VANDALISM,MALICIOUS MISCHIEF_VANDALISM,Saturday,INGLESIDE,NONE,4400 Block of MISSION ST,-122.4326496,37.72737376
5/2/2015 13:20,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION_FORCIBLE ENTRY",Saturday,SOUTHERN,ARREST_BOOKED,600 Block of TOWNSEND ST,-122.4028373,37.77096211
5/2/2015 13:08,ASSAULT,BATTERY,Saturday,TENDERLOIN,NONE,500 Block of JONES ST,-122.4129991,37.78627746
5/2/2015 13:05,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Saturday,CENTRAL,NONE,200 Block of POST ST,-122.4060218,37.78864912
5/2/2015 13:00,MISSING PERSON,MISSING ADULT,Saturday,SOUTHERN,NONE,400 Block of 10TH ST,-122.4105412,37.77091306
5/2/2015 13:00,MISSING PERSON,FOUND PERSON,Saturday,SOUTHERN,NONE,400 Block of 10TH ST,-122.4105412,37.77091306
5/2/2015 13:00,VANDALISM,MALICIOUS MISCHIEF_VANDALISM,Saturday,TARAVAL,ARREST_BOOKED,100 Block of MAJESTIC AV,-122.4524809,37.71617935
5/2/2015 13:00,TRESPASS,TRESPASSING,Saturday,TARAVAL,ARREST_BOOKED,100 Block of MAJESTIC AV,-122.4524809,37.71617935
5/2/2015 13:00,NON-CRIMINAL,FOUND PROPERTY,Saturday,INGLESIDE,NONE,100 Block of ANDOVER ST,-122.4164257,37.7410291
5/2/2015 13:00,NON-CRIMINAL,FOUND PROPERTY,Saturday,TARAVAL,NONE,500 Block of CRESTLAKE DR,-122.4907403,37.73649927
5/2/2015 13:00,NON-CRIMINAL,FOUND PROPERTY,Saturday,CENTRAL,NONE,200 Block of JEFFERSON ST,-122.4166294,37.80805748
5/2/2015 13:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,MISSION,NONE,1000 Block of SHOTWELL ST,-122.4150228,37.75162723
5/2/2015 13:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,CENTRAL,NONE,400 Block of POWELL ST,-122.4084319,37.78877727
5/2/2015 13:00,VANDALISM,MALICIOUS MISCHIEF_VANDALISM OF VEHICLES,Saturday,MISSION,NONE,16TH ST / SOUTH VAN NESS AV,-122.4174883,37.7651818
5/2/2015 13:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,CENTRAL,NONE,STOCKTON ST / CLAY ST,-122.4079047,37.79405897
5/2/2015 13:00,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,MISSION,NONE,16TH ST / SOUTH VAN NESS AV,-122.4174883,37.7651818
5/2/2015 12:35,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,INGLESIDE,NONE,400 Block of ELLINGTON AV,-122.447429,37.71158954
5/2/2015 12:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,INGLESIDE,NONE,100 Block of FAIRMOUNT ST,-122.426632,37.73884708
5/2/2015 12:30,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,SOUTHERN,NONE,4TH ST / SHIPLEY ST,-122.4006174,37.78158762
5/2/2015 12:00,NON-CRIMINAL,AIDED CASE,Saturday,CENTRAL,NONE,700 Block of VALLEJO ST,-122.4097917,37.79850835
5/2/2015 12:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,TARAVAL,NONE,2100 Block of 20TH AV,-122.4771566,37.74764439
5/2/2015 12:00,SECONDARY CODES,GANG ACTIVITY,Saturday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
5/2/2015 12:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
5/2/2015 12:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,NORTHERN,NONE,2900 Block of BAKER ST,-122.4459498,37.7981582
5/2/2015 12:00,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Saturday,PARK,NONE,2200 Block of GEARY BL,-122.4403411,37.78332425
5/2/2015 12:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,CENTRAL,NONE,BROADWAY ST / BATTERY ST,-122.4010559,37.7985811
5/2/2015 11:49,NON-CRIMINAL,AIDED CASE_MENTAL DISTURBED,Saturday,MISSION,NONE,800 Block of SOUTH VAN NESS AV,-122.4170167,37.75954609
5/2/2015 11:45,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,NORTHERN,NONE,HICKORY ST / VANNESS AV,-122.4194159,37.77590461
